epoch,loss,accuracy,pred,true,euclidean,cosine_similarity
3070,0.000160933006554842,0.18181818181818182,3,10,1.4142135623730951,0.0
3070,0.000160933006554842,0.18181818181818182,8,9,1.4142135623730951,0.0
3070,0.000160933006554842,0.18181818181818182,9,22,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,0,2,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,20,19,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,18,18,0.0,1
3071,0.0001607834274182096,0.18181818181818182,9,22,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,18,17,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,21,21,0.0,1
3071,0.0001607834274182096,0.18181818181818182,2,1,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,3,19,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,3,10,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,8,9,1.4142135623730951,0.0
3071,0.0001607834274182096,0.18181818181818182,9,22,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,0,2,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,20,19,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,18,18,0.0,1
3072,0.00016060887719504535,0.18181818181818182,9,22,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,18,17,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,21,21,0.0,1
3072,0.00016060887719504535,0.18181818181818182,2,1,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,3,19,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,3,10,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,8,9,1.4142135623730951,0.0
3072,0.00016060887719504535,0.18181818181818182,9,22,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,0,2,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,20,19,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,18,18,0.0,1
3073,0.00016047862300183624,0.18181818181818182,9,22,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,18,17,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,21,21,0.0,1
3073,0.00016047862300183624,0.18181818181818182,2,1,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,3,19,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,3,10,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,8,9,1.4142135623730951,0.0
3073,0.00016047862300183624,0.18181818181818182,9,22,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,0,2,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,20,19,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,18,18,0.0,1
3074,0.00016034010332077742,0.18181818181818182,9,22,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,18,17,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,21,21,0.0,1
3074,0.00016034010332077742,0.18181818181818182,2,1,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,3,19,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,3,10,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,8,9,1.4142135623730951,0.0
3074,0.00016034010332077742,0.18181818181818182,9,22,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,0,2,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,20,19,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,18,18,0.0,1
3075,0.00016020434850361198,0.18181818181818182,9,22,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,18,17,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,21,21,0.0,1
3075,0.00016020434850361198,0.18181818181818182,2,1,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,3,19,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,3,10,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,8,9,1.4142135623730951,0.0
3075,0.00016020434850361198,0.18181818181818182,9,22,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,0,2,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,20,19,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,18,18,0.0,1
3076,0.00016005198995117098,0.18181818181818182,9,22,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,18,17,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,21,21,0.0,1
3076,0.00016005198995117098,0.18181818181818182,2,1,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,3,19,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,3,10,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,8,9,1.4142135623730951,0.0
3076,0.00016005198995117098,0.18181818181818182,9,22,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,0,2,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,20,19,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,18,18,0.0,1
3077,0.0001598996459506452,0.18181818181818182,9,22,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,18,17,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,21,21,0.0,1
3077,0.0001598996459506452,0.18181818181818182,2,1,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,3,19,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,3,10,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,8,9,1.4142135623730951,0.0
3077,0.0001598996459506452,0.18181818181818182,9,22,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,0,2,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,20,19,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,18,18,0.0,1
3078,0.00015976116992533207,0.18181818181818182,9,22,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,18,17,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,21,21,0.0,1
3078,0.00015976116992533207,0.18181818181818182,2,1,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,3,19,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,3,10,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,8,9,1.4142135623730951,0.0
3078,0.00015976116992533207,0.18181818181818182,9,22,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,0,2,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,20,19,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,18,18,0.0,1
3079,0.00015963100304361433,0.18181818181818182,9,22,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,18,17,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,21,21,0.0,1
3079,0.00015963100304361433,0.18181818181818182,2,1,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,3,19,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,3,10,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,8,9,1.4142135623730951,0.0
3079,0.00015963100304361433,0.18181818181818182,9,22,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,0,2,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,20,19,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,18,18,0.0,1
3080,0.00015949246881064028,0.18181818181818182,9,22,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,18,17,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,21,21,0.0,1
3080,0.00015949246881064028,0.18181818181818182,2,1,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,3,19,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,3,10,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,8,9,1.4142135623730951,0.0
3080,0.00015949246881064028,0.18181818181818182,9,22,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,0,2,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,20,19,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,18,18,0.0,1
3081,0.00015934011025819927,0.18181818181818182,9,22,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,18,17,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,21,21,0.0,1
3081,0.00015934011025819927,0.18181818181818182,2,1,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,3,19,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,3,10,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,8,9,1.4142135623730951,0.0
3081,0.00015934011025819927,0.18181818181818182,9,22,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,0,2,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,20,19,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,18,18,0.0,1
3082,0.00015918775170575827,0.18181818181818182,9,22,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,18,17,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,21,21,0.0,1
3082,0.00015918775170575827,0.18181818181818182,2,1,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,3,19,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,3,10,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,8,9,1.4142135623730951,0.0
3082,0.00015918775170575827,0.18181818181818182,9,22,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,0,2,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,20,19,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,18,18,0.0,1
3083,0.0001590492611285299,0.18181818181818182,9,22,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,18,17,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,21,21,0.0,1
3083,0.0001590492611285299,0.18181818181818182,2,1,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,3,19,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,3,10,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,8,9,1.4142135623730951,0.0
3083,0.0001590492611285299,0.18181818181818182,9,22,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,0,2,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,20,19,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,18,18,0.0,1
3084,0.00015888025518506765,0.18181818181818182,9,22,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,18,17,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,21,21,0.0,1
3084,0.00015888025518506765,0.18181818181818182,2,1,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,3,19,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,3,10,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,8,9,1.4142135623730951,0.0
3084,0.00015888025518506765,0.18181818181818182,9,22,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,0,2,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,20,19,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,18,18,0.0,1
3085,0.00015872236690483987,0.18181818181818182,9,22,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,18,17,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,21,21,0.0,1
3085,0.00015872236690483987,0.18181818181818182,2,1,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,3,19,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,3,10,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,8,9,1.4142135623730951,0.0
3085,0.00015872236690483987,0.18181818181818182,9,22,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,0,2,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,20,19,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,18,18,0.0,1
3086,0.00015858103870414197,0.18181818181818182,9,22,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,18,17,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,21,21,0.0,1
3086,0.00015858103870414197,0.18181818181818182,2,1,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,3,19,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,3,10,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,8,9,1.4142135623730951,0.0
3086,0.00015858103870414197,0.18181818181818182,9,22,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,0,2,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,20,19,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,18,18,0.0,1
3087,0.0001584175624884665,0.18181818181818182,9,22,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,18,17,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,21,21,0.0,1
3087,0.0001584175624884665,0.18181818181818182,2,1,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,3,19,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,3,10,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,8,9,1.4142135623730951,0.0
3087,0.0001584175624884665,0.18181818181818182,9,22,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,0,2,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,20,19,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,18,18,0.0,1
3088,0.00015825688024051487,0.18181818181818182,9,22,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,18,17,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,21,21,0.0,1
3088,0.00015825688024051487,0.18181818181818182,2,1,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,3,19,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,3,10,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,8,9,1.4142135623730951,0.0
3088,0.00015825688024051487,0.18181818181818182,9,22,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,0,2,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,20,19,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,18,18,0.0,1
3089,0.00015810172772035003,0.18181818181818182,9,22,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,18,17,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,21,21,0.0,1
3089,0.00015810172772035003,0.18181818181818182,2,1,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,3,19,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,3,10,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,8,9,1.4142135623730951,0.0
3089,0.00015810172772035003,0.18181818181818182,9,22,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,0,2,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,20,19,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,18,18,0.0,1
3090,0.0001579521194798872,0.18181818181818182,9,22,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,18,17,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,21,21,0.0,1
3090,0.0001579521194798872,0.18181818181818182,2,1,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,3,19,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,3,10,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,8,9,1.4142135623730951,0.0
3090,0.0001579521194798872,0.18181818181818182,9,22,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,0,2,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,20,19,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,18,18,0.0,1
3091,0.00015778589295223355,0.18181818181818182,9,22,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,18,17,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,21,21,0.0,1
3091,0.00015778589295223355,0.18181818181818182,2,1,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,3,19,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,3,10,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,8,9,1.4142135623730951,0.0
3091,0.00015778589295223355,0.18181818181818182,9,22,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,0,2,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,20,19,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,18,18,0.0,1
3092,0.000157633563503623,0.18181818181818182,9,22,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,18,17,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,21,21,0.0,1
3092,0.000157633563503623,0.18181818181818182,2,1,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,3,19,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,3,10,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,8,9,1.4142135623730951,0.0
3092,0.000157633563503623,0.18181818181818182,9,22,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,0,2,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,20,19,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,18,18,0.0,1
3093,0.00015748395526316017,0.18181818181818182,9,22,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,18,17,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,21,21,0.0,1
3093,0.00015748395526316017,0.18181818181818182,2,1,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,3,19,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,3,10,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,8,9,1.4142135623730951,0.0
3093,0.00015748395526316017,0.18181818181818182,9,22,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,0,2,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,20,19,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,18,18,0.0,1
3094,0.00015730943414382637,0.18181818181818182,9,22,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,18,17,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,21,21,0.0,1
3094,0.00015730943414382637,0.18181818181818182,2,1,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,3,19,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,3,10,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,8,9,1.4142135623730951,0.0
3094,0.00015730943414382637,0.18181818181818182,9,22,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,0,2,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,20,19,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,18,18,0.0,1
3095,0.00015715985500719398,0.18181818181818182,9,22,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,18,17,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,21,21,0.0,1
3095,0.00015715985500719398,0.18181818181818182,2,1,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,3,19,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,3,10,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,8,9,1.4142135623730951,0.0
3095,0.00015715985500719398,0.18181818181818182,9,22,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,0,2,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,20,19,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,18,18,0.0,1
3096,0.00015699086361564696,0.18181818181818182,9,22,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,18,17,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,21,21,0.0,1
3096,0.00015699086361564696,0.18181818181818182,2,1,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,3,19,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,3,10,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,8,9,1.4142135623730951,0.0
3096,0.00015699086361564696,0.18181818181818182,9,22,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,0,2,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,20,19,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,18,18,0.0,1
3097,0.0001568357110954821,0.18181818181818182,9,22,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,18,17,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,21,21,0.0,1
3097,0.0001568357110954821,0.18181818181818182,2,1,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,3,19,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,3,10,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,8,9,1.4142135623730951,0.0
3097,0.0001568357110954821,0.18181818181818182,9,22,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,0,2,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,20,19,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,18,18,0.0,1
3098,0.0001566722203278914,0.18181818181818182,9,22,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,18,17,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,21,21,0.0,1
3098,0.0001566722203278914,0.18181818181818182,2,1,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,3,19,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,3,10,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,8,9,1.4142135623730951,0.0
3098,0.0001566722203278914,0.18181818181818182,9,22,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,0,2,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,20,19,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,18,18,0.0,1
3099,0.00015653092123102397,0.18181818181818182,9,22,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,18,17,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,21,21,0.0,1
3099,0.00015653092123102397,0.18181818181818182,2,1,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,3,19,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,3,10,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,8,9,1.4142135623730951,0.0
3099,0.00015653092123102397,0.18181818181818182,9,22,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,0,2,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,20,19,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,18,18,0.0,1
3100,0.00015651973080821335,0.18181818181818182,9,22,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,18,17,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,21,21,0.0,1
3100,0.00015651973080821335,0.18181818181818182,2,1,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,3,19,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,3,10,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,8,9,1.4142135623730951,0.0
3100,0.00015651973080821335,0.18181818181818182,9,22,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,0,2,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,20,19,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,18,18,0.0,1
3101,0.0001562455581733957,0.18181818181818182,9,22,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,18,17,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,21,21,0.0,1
3101,0.0001562455581733957,0.18181818181818182,2,1,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,3,19,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,3,10,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,8,9,1.4142135623730951,0.0
3101,0.0001562455581733957,0.18181818181818182,9,22,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,0,2,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,20,19,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,18,18,0.0,1
3102,0.0001560959208291024,0.18181818181818182,9,22,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,18,17,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,21,21,0.0,1
3102,0.0001560959208291024,0.18181818181818182,2,1,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,3,19,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,3,10,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,8,9,1.4142135623730951,0.0
3102,0.0001560959208291024,0.18181818181818182,9,22,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,0,2,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,20,19,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,18,18,0.0,1
3103,0.00015596569573972374,0.18181818181818182,9,22,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,18,17,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,21,21,0.0,1
3103,0.00015596569573972374,0.18181818181818182,2,1,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,3,19,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,3,10,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,8,9,1.4142135623730951,0.0
3103,0.00015596569573972374,0.18181818181818182,9,22,1.4142135623730951,0.0
3104,0.0001558466028654948,0.18181818181818182,0,2,1.4142135623730951,0.0
3104,0.0001558466028654948,0.18181818181818182,20,19,1.4142135623730951,0.0
3104,0.0001558466028654948,0.18181818181818182,18,18,0.0,1
3104,0.0001558466028654948,0.18181818181818182,9,22,1.4142135623730951,0.0
